Unnamed: 0,titulo,resumo,palavrasChave,areasCiencia,texto_completo,llama_response
8318,jogo computacional 3d em primeira pessoa: uma possibilidade para o ensino de química,"nas últimas duas décadas, a utilização dos computadores tem se intensificado no ambiente escolar. a tecnologia envolvida no ambiente computacional tornou-se indissociável do cotidiano dos estudantes, de forma que o lúdico ganhou importância, e os jogos computacionais tornaram-se rotina. a utilização de ferramentas educacionais, que associem ciência, tecnologia, aspectos sociais e ambientais com os conteúdos escolares, podem resultar em uma experiência inovadora do ponto de vista do aprendizado. nesse contexto, este trabalho propõe o ensino e aprendizado dos aspectos ambientais da química e de conteúdos de físicoquímica, a partir de uma ferramenta de grande atratividade, o jogo 3d em primeira pessoa, desenvolvido como produto desta dissertação. o conteúdo escolar utilizado neste jogo, como base para as perguntas e as abordagens ciência, tecnologia, sociedade, foi inspirado no livro química cidadã, vol li de 2012, do professor wildson santos, o qual corresponde aos conteúdos de físico-química. para a construção do jogo foi utilizada a game engine unity3d. neste jogo, o aluno percorre ambientes abertos e fechados compostos por três fases: ambiente natural, cidade e indústria. o aluno responde às questões propostas em totens ao longo da sua jornada pelas fases, e as respostas corretas às questões propostas resultam em pontos. a correta destinação dos resíduos encontrados ao longo do caminho também resulta em pontos. nesse trabalho foram feitas sete análises, todas apoiadas na metodologia de análise de conteúdo de laurence bardin. a primeira análise utiliza as categorias preestabelecidas nesta dissertação, a segunda, terceira e quarta análises foram feitas utilizando, como categorias de análise, o conteúdo das tabelas 2.2, 3.3, 4.4, da dissertação de mestrado do professor wildson santos. a quinta análise verifica a presença no jogo das características descritas por magdalena bober para jogos computacionais no ensino. a sexta análise valida à presença das características que os bons jogos computacionais devem ter, segundo liliana passerino, e a sétima análise observa e ratifica a presença de aspectos que caracterizam ludicidade, segundo as considerações de ângela maluf, raquel pinho, liliana passerino. as análises feitas demonstram que o jogo atingiu os objetivos, abordando os conteúdos de química propostos dentro do enfoque cts, as características descritas pelos autores citados e apresentando a ludicidade esperada. na primeira análise realizada, feita a partir de categorias criadas para esta dissertação, observou-se uma menor incidência de ocorrências na categoria estímulo ao aprendizado de química, e tal deficiência servirá como base das ações que nortearão o aperfeiçoamento do jogo.",jogos computacionais;ensino de química;cts;ludicidade,q,jogo computacional 3d em primeira pessoa: uma possibilidade para o ensino de química q,q
2897,"entre brumas e concretudes, o museu dinâmico de ciências de campinas como espaço imaginante de educação.","focalizam-se as inter-relações entre experiência e memória de aurora, que foi professora/pesquisadora são composições de dinâmico de ciências de campinas (mdcc) no período de 2002 a 2004. os registros apresentados são composições de texto escrito com as imagens - fabricadas num ensaio fotográfico e editadas em dois formatos: com a música em um cd rom na montagem fotográfica impressa em papel e, inspirada no trabalho da artista visual rosângela rennó, numa escrita que remete á análise política e estética para o museu, um espaço imaginante de educação. como numa ciranda, os círculos de identificação do mdcc são anéis que se entrecruzam, num mesmo repetido, insistente e persistente: ensino de ciência, educação não formal e formação de professores","educação não-formal, museu, escola.",c,"entre brumas e concretudes, o museu dinâmico de ciências de campinas como espaço imaginante de educação. c",c
242,"uma contribuição ao diagnóstico da realidade escolar através do exame de percepções do ensino de ciências por diferentes agentes: pesquisador, professor e alunos.","oferece subsídios para um diagnóstico da realidade da escola de 1o grau, particularmente do ensino de ciências, a partir da percepção desse ensino por três agentes : professores, seus alunos de 6a série de três escolas públicas da cidade de são carlos-sp e de uma observadora presente às aulas dos mesmos. utiliza a observação naturalística e o registro cursivo de uma observadora presente nas aulas, para a obtenção dos dados. constata que, apesar da prática educativa aos professores ser de certa forma diferenciada, em termos de seu desempenho e reações constatadas de seus alunos, a preocupação de todos parece ser a mesma: a transmissão das informações contidas no livro-texto adotado. numa segunda etapa, verifica qual a percepção dos professores quanto aos eventos do processo educativo, incluindo o seu desempenho e o de seus alunos. os dados evidenciam contradições entre o discurso teórico e a prática, as ações efetivas dos professores em sala de aula. a seguir, averigua, mediante questionários, como o aluno vê o processo educativo do qual faz parte. à semelhança dos professores, os alunos apresentam opiniões dicotomizadas quanto aos seus desempenhos e aos de seus professores, no que se refere ao pensamento (teoria) e à ação (prática). finalmente, verifica, por meio de entrevista, os motivos que levam os alunos a se dizerem satisfeitos com a situação do ensino de ciências observada. embora muitos discentes tenham continuado a dar respostas semelhantes às da etapa anterior, em que descreviam uma situação bastante favorável relativa ao seu estudo de ciências, muitos depoimentos vieram à tona, traduzindo não só insatisfações, mas possíveis explicações para as respostas ao questionário.",ensino de ciências; escola; pesquisador.; professor; alunos.,c,"uma contribuição ao diagnóstico da realidade escolar através do exame de percepções do ensino de ciências por diferentes agentes: pesquisador, professor e alunos. c",c
6031,protozoologia e internet: processo de criação de um website de pesquisa sobre protozooses.,"os protozoários são pouco conhecidos pela população em geral, apesar de muitas espécies serem agentes causadores de doenças veterinárias e humanas, genericamente designadas de protozooses, como a amebíase, a doença de chagas, a giardíase, as leishmanioses, a malária e a toxoplasmose. apesar da importância médica, o ensino de protozoologia na educação básica é defasado. os livros didáticos dedicam poucas páginas aos protozoários patogênicos e às doenças que eles causam, apresentando, na maioria das vezes, informações desatualizadas e pouco significativas. assim, o presente trabalho teve como objetivo elaborar uma ferramenta didática que contribua para a melhoria do ensino e da aprendizagem dos protozoários patogênicos e protozooses mais relevantes do ponto de vista médico e que são abordadas no ensino de ciências e biologia da educação básica. para alcançarmos esse objetivo, foi criado um atlas didático virtual, na forma de um website de pesquisa, organizado com conceitos precisos e informações confiáveis e atuais acerca da protozoologia. para dar suporte para a criação do site, realizamos inicialmente uma análise do conteúdo de protozoologia em livros didáticos de ciências e de biologia avaliados pelo programa nacional do livro didático (pnld), bem como avaliamos a qualidade e confiabilidade de sites brasileiros que abordam a temática. após detectarmos que os livros negligenciam determinadas protozooses e não abordam informações relevantes, tais como formas de contágio e medidas profiláticas para essas doenças, e que os sites brasileiros, na maioria das vezes, não apresentam os indicadores essenciais para sua confiabilidade, acreditamos que a implementação deste website contribuirá para melhorar as aulas dos professores e irá colaborar de forma significativa com os alunos e as pessoas em geral, em suas consultas e pesquisas sobre o tema.",protozoologia; protozoários; internet; atlas didático,b,protozoologia e internet: processo de criação de um website de pesquisa sobre protozooses. b,b
4983,o jardim zoológico enquanto espaço não formal para promoção do desenvolvimento de etapas do raciocínio científico,"durante muito tempo, e em vários países do mundo, os jardins zoológicos foram locais usados para mera exposição de animais confinados em condições precárias e sujeitos a condicionamentos cruéis, sendo espaços de visitação restritos as castas dominantes. atualmente, em um numero significativo de instituições, entretenimento deixou de ser a única função desse tipo de ambiente, somando-se a outras importantes funções como conservação, pesquisa e educação. alguns dados sugerem que o uso desse tipo de espaço não formal de educação como instrumento pedagógico para o aprendizado de conceitos formais de ensino vem se ampliando a cada dia. no entanto, em diversas situações, a prática de campo quando não devidamente planejada e executada, acaba por não surtir o efeito desejado no que diz respeito à apropriação de conceitos. considerando esse fato, essa pesquisa teórica teve como objetivo principal, a construção de um material didático que busca auxiliar o professor em suas ações, oferecendo sugestões metodológicas para que o aluno vivencie e desenvolva etapas do pensamento cientifico, como observação, registro e analise de dados, inferências, classificação e divulgação, a partir de uma visita orientada ao serpentário do jardim zoológico de brasília. o material e a pesquisa tiveram como referencial a teoria de desequilibração proposta por piaget (1972). algumas das sugestões metodológicas encontradas nesse recurso didático foram, em parte, resultado de experiências como professor e educador do zôo, podendo esse instrumento vir a ser avaliado em pesquisas futuras. o pequeno número de publicações que trata do uso de zoológicos para o ensino de ciências indica uma evidente necessidade de discussões mais amplas e investigações acerca desse tema, visando conhecer como essa relação se estabelece, e quais são os elementos que justificam a dificuldade, muitas vezes demonstrada pelos educadores, na obtenção de êxitos maiores. ",ensino de ciências; zoológico; espaço não formal; desequilibração; pensamento científico.,c,o jardim zoológico enquanto espaço não formal para promoção do desenvolvimento de etapas do raciocínio científico c,c
8185,sequência didática interativa na prática docente de professores de química do ensino médio,"esta dissertação teve como objetivo principal analisar as contribuições da utilização da sequência didática interativa (sdi) na prática docente de professores que lecionam química no ensino médio, em duas escolas da rede pública estadual de pernambuco. na construção do nosso estudo, consideramos a necessidade de pensar em um processo formativo que discuta com o professor estratégias didático metodológicas que o ajudem na melhoria do diálogo com os seus estudantes em sala de aula. nessa direção, realizamos uma revisão de literatura sobre formação inicial e continuada de professores, estudamos os aportes teóricos quefundamentam a sdi, como desdobramento da metodologia interativa (oliveira,2001) e pesquisas envolvendo a sdi no ensino de química. o nosso procedimento metodológico foi baseado nos pressupostos do paradigma qualitativo e consistiu em cinco momentos: no primeiro, realizamos uma observação direta das aulas de dois professores de química, sendo um de cada escola participante deste estudo; no segundo, realizamos uma formação continuada para a efetivação de uma sdi com os dois professores; no terceiro, promovemos uma reunião para o planejamento da aplicação das sdi; no quarto momento, acompanhamos as sdi aplicadas pelos professores em suas respectivas salas de aula, através da técnica da observação participante e aplicação de questionários para os estudantes e professores; no último, voltamos às escolas para a observação de uma segunda sdi, com o mesmo tema da primeira, e aplicação de um questionamento final para os professores. os dados obtidos foram submetidos ao processo de análise hermenêutica-dialética(ahd), o qual nos permitiu observar pequenas mudanças na prática docente dos sujeitos analisados, justificadas por estudantes mais atentos ao que era trabalhado em sala de aula e, também, discutindo com os professores e os demais colegas sobre os conceitos trabalhados, num clima de colaboração, reflexão e questionamentos. a análise dos dados ainda nos permitiu verificar que a sdi é uma estratégia didático-metodológica que auxilia na promoção da dialética, dialogicidade, hermenêutica e do pensamento complexo na prática docente de professores de química no ensino médio.",formação continuada;prática docente;ensino de química;sequência didática interativa (sdi),q,sequência didática interativa na prática docente de professores de química do ensino médio q,q
8181,reflexos do pibid na prática pedagógica de licenciandos em química envolvendo o conteúdo oxirredução,"nesta pesquisa são apresentados os resultados de uma investigação que teve como objetivo acessar o conhecimento docente de futuros professores de química, no contexto do programa institucional de bolsa de iniciação à docência (pibid). esta pesquisa figura como um estudo de caso. os dados se baseiam nas narrativas registradas por meio de gravações audiovisuais de três participantes da pesquisa durante as reuniões do subprojeto pibid-química, regências e entrevistas semiestruturadas. além destes, foram analisados relatórios, planos de aula, questionários dos pibidianos e um instrumento de percepção dos alunos da escola conveniada sobre o conhecimento docente dos licenciandos. investigaram-se ainda os possíveis impactos do pibid na formação da coordenadora e supervisora que orientaram os pibidianos. buscou-se, por meio dos diversos documentos, indícios do conhecimento docente dos licenciandos bolsistas pibid. a análise dos dados qualitativos teve como fundamentação teórica a análise de conteúdo, sendo as categorias provenientes do modelo do conhecimento base em conjunto com o modelo pentagonal. a análise do instrumento de percepção permeou métodos estatísticos. para analisar as marcas deixadas pelo pibid na formação da coordenadora e supervisora, adotaram-se as categorias do modelo conhecimento docente e outras emergentes. o pibidiano antônio apresentou um bom conhecimento de conteúdo, de seus alunos e de suas limitações em relação ao conteúdo redox. por outro lado, em algumas passagens das aulas, teve dificuldades em organizar a classe e o tempo de sua aula ao conteúdo. antônio fez uso, em suas sequências didáticas, de diferentes instrumentos avaliativos. as suas estratégias de ensino se baseavam principalmente em práticas experimentais, na leitura, entre outros. a pibidiana melissa demonstrou não dominar o conteúdo de reações redox, não ter conhecimento de currículo e de estratégias para desenvolver o conceito que ensinava. grande parte dos conhecimentos docentes que emergiram dos documentos analisados da pibidiana foi reflexo das orientações que recebia das tutoras e também da experiência oportunizada pelo pibid de como acessar as dificuldades dos alunos com o conteúdo específico, experimentar a gestão de classe e a organização de aulas. as avaliações adotadas pela pibidiana tinham por objetivo coletar dados para o subprojeto. durante a sua regência não demonstrou uma preocupação com a aprendizagem dos alunos, mas em executar o currículo pretendido e aplicar as avaliações. o pibidiano mateus demonstrou também limitações com o conteúdo e em selecionar os conceitos necessários para a aprendizagem dos discentes. apresentou ainda dificuldades com a gestão do tempo e da classe. por outro lado, passou a conhecer as barreiras conceituais dos discentes com o conteúdo redox, a partir de sua vivência no pibid. diversas das decisões sobre o fazer no ensino de ciências eleitas por mateus foram orientações da supervisora. pelo mapeamento infere-se que os conhecimentos para a docência acessados pelos pibidianos foram reflexo do pibid personificado na figura das tutoras e pela experiência em sala. evidenciou-se ainda que o pibid vem contribuindo para a formação continuada da coordenadora, por possibilitar que a professora universitária conheça, por exemplo, a realidade da escola da educação básica; e da supervisora, por conceber-se como co-formadora dos licenciandos. conclui-se que o conhecimento docente acessado por mateus e melissa foi influenciado pelas orientações da coordenadora. acredita-se que o contato com o futuro ambiente profissional e a tutoria pelas docentes experientes oportunizaram aos pibidianos acessar os conhecimentos inerentes ao desenvolvimento do conhecimento base e do pck.",conhecimento base;conhecimento pedagógico de conteúdo;reações redox;pibid,q,reflexos do pibid na prática pedagógica de licenciandos em química envolvendo o conteúdo oxirredução q,q
9090,proposta de visita ao museu de história natural da universidade federal de alagoas: uma abordagem transversal no conhecimento em ciências naturais,"o processo de ensino aprendizagem é construído junto ao ambiente em que o sujeito se está inserido. esse ambiente pode ser a escola, parques, museus entre outras. o espaço escolar é considerado como um ambiente formal, com suas regras e condutas; já museus e praças fogem da prática didática e possuem uma forma própria de ensino. nesse aspecto, destacamos os museus como ambiente não formal. muitas vezes, os museus são pouco utilizadas por alguns educadores, onde os estudantes vão sem uma intencionalidade, apenas um passeio escolar, e deixam de utiliza-los como fonte de pesquisa e conhecimento, desfavorecendo a consolidação das informações da escola dentro do museu, propiciando um maior aproveitamento da informações contidas nesse ambiente. a proposta de desenvolvimento desse trabalho está em fomentar a parceria entre escola e museu através da criação e aplicação de um roteiro de visitação orientado (rvo), aliado a uma rotina didática onde os professores utilizam sua visão pedagógica e os mediadores do museu apresentam uma visão científica. a união desses dois espaços de educação serão representados, respectivamente, pela escola estadual dr. josé maria correia das neves e pelo museus de história natural da universidade federal de alagoas (mhn-ufal). com essa parceria, o ensino aprendizagem será mais favorecido, pois ampliará a cultura, valorizando o patrimônio científico e cultural do estado de alagoas o que tornará os conteúdos dados em sala mais atrativos e motivadores já que, os estudantes podem orientar suas pesquisas e interpretá-las seguindo o que lhe foi solicitado dentro do roteiro. o tipo de investigação determinado na pesquisa qualitativa, ajuda a traçar as relações sociais envolvidas no grupo de trabalho, redesenhando significados com a participação da comunidade em várias etapas da pesquisa. para o início da pesquisa foi necessário traçar o perfil dos alunos e seus responsáveis com uma enquete que possibilitou criar parâmetros para o bom desenvolvimento de trabalho. após essa fase, se fez necessário o conhecimento da dinâmica do museu (espaço e mediadores). assim, a turma da terceira série foi convidada para auxiliar com uma visita exploratória para que a partir dessa visitação as experiências do pesquisador e estudantes traçariam o caminho pra confecção do rvo. o roteiro foi construído e implementado para as turmas das primeiras e segundas séries do ensino médio. para análise, os estudantes foram submetidos a avaliação escrita e confecção de materiais criando uma experiência social, resignando conceitos ao explorar a realidade e integrando os indivíduos. nesse contexto, os estudantes criaram e socializaram, junto a escola e a comunidade produção de jornais, mascotes, hq, esquetes, roda de memória com pais e estudantes. portanto, o uso do guia de visitação orientado, demonstrou a importante interação entre esses dois espaços de educação, pois produziu uma ligação entre os saberes acadêmicos, culturais e científicos favorecendo um elo mental entre a escola e o universo de informações obtidas no museu. uma instalação ou sala do museu pode ser visitada várias vezes por ano, mas sempre tendo um foco diferente a depender do roteiro que o professor queira seguir",educação; ambiente não formal; museus; protocolo de visitação,c,proposta de visita ao museu de história natural da universidade federal de alagoas: uma abordagem transversal no conhecimento em ciências naturais c,c
5641,elaboração de uma narrativa para facilitar o ensino de estequiometria.,"esta pesquisa foi elaborada pensando nas dificuldades que os alunos apresentam na aprendizagem dos conteúdos de química e nas causas que fazem com que essas dificuldades sejam tão comuns e recorrentes. a teoria da aprendizagem significativa proposta por david ausubel afirma que o aluno aprende de forma efetiva quando o conhecimento prévio sobre determinado assunto é substituído pelo novo saber, proporcionando a construção do conhecimento de uma forma significativa para o aluno. dessa forma criou-se de um recurso didático constituído por histórias fictícias vividas por dois adolescentes em fase escolar. o enredo e os personagens foram desenvolvidos pela autora com o objetivo de criar um ambiente propício para a aprendizagem de forma que os alunos pudessem se identificar com os personagens buscando a motivação pelo estudo. o tema escolhido para essa narrativa foi estequiometria e sua abordagem se deu através do cotidiano vivenciado pelos personagens nitrilla e rutherfórdio. essa narrativa que recebeu o título “desvendando o mundo da estequiometria” foi utilizada durante todo o mês de outubro de 2013, em um colégio de aplicação localizado no estado do rio de janeiro, em todas as três turmas da 2º série do ensino médio computando 78 alunos no total. as avaliações dos alunos através de questionário e opinião permitiram alterações que contribuíram para aperfeiçoamento do produto final. a avaliação da aprendizagem ocorreu de forma continuada através da investigação dos conhecimentos prévios, da participação em aula, da habilidade demonstrada na resolução de exercícios e prova final. assim, foi possível verificar que o material didático aqui desenvolvido apresentou um grande potencial significativo, pois ao trabalhar o conteúdo de uma forma lúdica através das situações do dia-a-dia motivou a aprendizagem dos alunos e consequentemente melhoria no desempenho das turmas.",ensino de química; estequiometria; lúdico,q,elaboração de uma narrativa para facilitar o ensino de estequiometria. q,q
6524,consntituição da identidade profissional docente dos formadores de biologia: potencialidades da intercoletividade,"o presente estudo busca investigar as potencialidades da intercoletividade na constituição da identidade profissional do docente do ensino superior (des), especialmente dos formadores de professores de biologia, ou seja, dos atuantes em cursos de licenciatura em ciências biológicas. a fim disso, esta investigação ocorreu em distintas etapas. inicialmente, procurou-se caracterizar o docente atuante nos cursos de licenciatura em ciências biológicas no brasil. para tal, buscou-se a discussão em torno dos espaços institucionais de potencial formativo destes docentes, tais como o estágio de docência, a formação stricto sensu e a prática como componente curricular (pcc). sobre o estágio de docência, a revisão de literatura aponta que, de modo geral, o mesmo não vem sendo considerado pelos pós-graduandos como influente na constituição docente, por tornar-se um momento meramente burocrático aos alunos bolsistas e não de aprendizado em torno da docência no ensino superior. em relação aos programas de pós-graduação, realizou-se um levantamento a partir das propostas curriculares dos programas das duas grandes áreas da coordenação nacional de aperfeiçoamento de pessoal de nível superior (capes), ciências biológicas e biodiversidade. a partir deste levantamento constatou-se que a grande maioria destes programas, responsáveis pela formação de representativa parte dos des que atuam nas licenciaturas em ciências biológicas brasileiras, não proporcionam em suas propostas curriculares qualquer tipo de disciplina destinada a preparação didático-pedagógica de seus egressos. sobre a pcc, a revisão de literatura aponta como um tema incipiente nas pesquisas, especialmente aquelas relacionadas à docência nas áreas das ciências da natureza. carecem de estudos, portanto, de como a pcc poderia colaborar na formação da identidade profissional do des. posteriormente, apresenta-se o contexto do projeto integrador, uma experiência de pcc desenvolvida na licenciatura em ciências biológicas da universidade federal da fronteira sul campus realeza-pr, pano de fundo das discussões apresentadas e local de trabalho dos docentes sujeitos desta pesquisa. como instrumento de coleta das falas dos docentes, elegeu-se a entrevista, a qual foi submetida a estudo piloto, que contribuiu para a constituição de pré-categorias e possíveis adequações do roteiro. foram entrevistados oito docentes atuantes no curso de ciências biológicas referido, sendo destacados aspectos referentes à história de formação acadêmica bem como atividades extra-acadêmicas que consideramos como constituintes da identidade profissional destes des, fatores esses que, a nosso ver, influenciam diretamente na efetivação de ações intercoletivas na prática como docente universitário. as entrevistas foram analisadas com auxílio dos procedimentos metodológicos da análise textual discursiva (atd), tendo como referencial teórico-epistemológico os elementos da sociogênese do conhecimento de ludwik fleck, especialmente das categorias complicação e circulação intercoletiva de conhecimentos e práticas. a partir da análise, o presente trabalho de tese aponta elementos para que a intercoletividade na docência no ensino superior possa ser efetivada, em potenciais espaços formativos aos des, como o estágio de docência, as pccs, a formação de coletivos de pesquisa e estudo, as formações em serviço, as atividades extra-acadêmicas, entre outros. aponta-se, da mesma forma, a necessidade de outros estudos que investiguem espaços com potencial formativo, como o estágio probatório ao qual os des são submetidos, em início de carreira. esta potencialidade perpassa, no entanto, pelas interlocuções entre os docentes de distintas formações, bem como com outros atores, a exemplo do licenciando, o professor da educação básica e demais sujeitos que, na troca intercoletiva, colaboram na constituição da identidade profissional do des.",docência no ensino superior; identidade profissional docente; ensino de biologia; ludwik fleck; intercoletividade,b,consntituição da identidade profissional docente dos formadores de biologia: potencialidades da intercoletividade b,b
5969,objetos de aprendizagem: limitações funcionais no ensino médio e aplicabilidade no ensino de física sob uma perspectiva vigotskiana.,"neste trabalho fazemos uma revisão das novas tecnologias da informação e comunicação (tic), definindo o que são objetos de aprendizagem (oa) e como eles têm sido utilizados no ensino de física. revisamos ainda o trabalho de vigotski buscando indicações de sua teoria educacional para investigar a aplicabilidade de atividades didáticas em ensino de física que lancem mão de oa no ensino médio. elaboramos um instrumento de pesquisa voltado para professores do ensino médio para avaliar seu efetivo uso nas escolas públicas e privadas brasileiras e as limitações funcionais por eles identificadas ao utilizarem esses recursos computacionais. com base na literatura, e sob uma ótica vigotskiana, aplicamos algumas atividades com oa pré-selecionados e avaliamos com outro instrumento de pesquisa a opinião dos alunos quanto ao seu uso para o ensino de física. nosso trabalho pôde corroborar a boa aceitação por parte dos alunos com relação ao seu uso, já divulgada na literatura e também por parte dos professores, mas mostrou que para além das limitações de uso dos oa, especialmente das simulações computacionais, destacadas na literatura e relacionadas às limitações cognitivas que elas podem trazer quando utilizadas de maneira indiscriminada, existem problemas mais profundos de natureza funcional que têm limitado a disseminação de seu uso efetivo pelo corpo docente.",objetos de aprendizagem; simulação computacional; física; teoria vigotskiana,f,objetos de aprendizagem: limitações funcionais no ensino médio e aplicabilidade no ensino de física sob uma perspectiva vigotskiana. f,f
4036,concepções de ciência em narrativas de licenciados em química no amazonas,"a pesquisa investiga as concepções de ciência dos professores na formação inicial, especificamente no curso de licenciatura em química do instituto federal de educação, ciência e tecnologia do amazonas (ifam). tem-se como objetivo geral demonstrar concepções de ciência em narrativas de estudantes do quarto período do curso de licenciatura em química do ifam, durante as atividades oriundas da execução da disciplina didática das ciências. os procedimentos metodológicos foram centrados na pesquisa participante, com seus conceitos básicos e seus princípios fundamentais, providos de teorias, de disciplinas e de diferentes experiências práticas, durante um semestre letivo. a sustentação da pesquisa participante deu-se a partir da pesquisa narrativa, que oportunizou a ênfase e valorização das vozes de pessoas envolvidas, tendo por contexto e referência as interações de ensino-aprendizagem, ocorridas durante as aulas. nos relatos dos fatos vividos/experienciados pelos indivíduos, foi valorizado aquilo que ficou gravado em suas memórias, o que foi significativo e que, ao contarem, (re)construíram o que viveram.",concepções de ciência; pesquisa narrativa; formação inicial de professores.,q,concepções de ciência em narrativas de licenciados em química no amazonas q,q
1817,o texto de genética no livro didático de ciências: uma análise retórica.,"o presente trabalho tem como objetivo a caracterização da linguagem do texto de genética do livro didático de ciências de ensino fundamental. a construção do objeto de estudo assim como as reflexões decorrentes das análises encontram-se em sintonia com abordagens socioculturais de pesquisa em educação em ciências. nestas, a linguagem é vista como um recurso que é transmitido culturalmente para a construção de sentidos numa interação social. a pesquisa considera ainda a dimensão retórica do discurso científico escolar delimitando as categorias de análise da pesquisa, com base nos estudos retóricos composicionais e críticos. foram analisados 4 capítulos de genética de livros didáticos de ciências; selecionados de forma a contemplar a heterogeneidade identificada num levantamento exploratório. na análise são discutidas a estrutura geral dos livros didáticos e as narrativas construídas ao longo dos quatro capítulos. além disso, os elementos composicionais (tais como: extensão, recursos visuais, formas de apresentação dos capítulos, diagramação dos textos escrito e imagético) dos textos são explorados por meio da discussão de suas funções. finalmente, as categorias de análise crítica traçam relações existentes entre textos (incluindo suas condições de produção), sujeitos e discursos que são viabilizadas no universo simbólico dos textos por meio da análise da seleção de estratégias retóricas e estilos textuais. os resultados da pesquisa apontam para a existência de uma relação entre a estruturação do texto de genética e seleção dos conteúdos nele apresentados e as condições de produção do texto (sobretudo os parâmetros curriculares nacionais e o programa nacional do livro didático). da mesma forma, percebe-se que as imagens que os autores fazem do público leitor alvo, de suas habilidades e interesses, são fundamentais na construção e organização do texto.",genética; livro didático; ensino de ciências.,b,o texto de genética no livro didático de ciências: uma análise retórica. b,b
4090,dinâmica natural e ensino de química para jovens e adultos: saberes e práticas de uma inovação curricular.,"esta pesquisa realizada em ambiente de educação de jovens e adultos (eja) pretendeu desenvolver aprendizagem de química por meio de inovação curricular que, aplicada e analisada, trouxe perspectivas de ensino de química contextualizado por meio do ambiente terrestre. os conteúdos abordados foram organizados para proporcionar o entendimento de um tema socioambiental. o tema escolhido, com o propósito de despertar o interesse dos alunos da eja, teve como ponto de partida a história de moradores da cidade de cajamar (sp), que tiveram suas casas destruídas ou danificadas pelo colapso do carste coberto. o estudo termodinâmico do fenômeno de dissolução e precipitação do carbonato de cálcio foi escolhido para aclarar a dinâmica natural e possibilitar debates sobre as causas que levaram ao colapso das casas. os referenciais teóricos do movimento de ciência, tecnologia e sociedade (cts) e as contribuições das geociências guiaram as opções metodológicas. o interesse do aluno pelo contexto estudado (terra) e as estratégias utilizadas na construção e aplicação da inovação curricular possibilitaram explorar aspectos que dizem respeito ao sistema terra, tais como dinâmicas, complexidade, fluxos e trocas de matéria e energia. os diálogos ocorridos compuseram a metodologia de ensino, permitiram a participação dos alunos no processo de ensino-aprendizagem e serviram de fonte de dados para pesquisa. três categorias foram analisadas a partir da aplicação da inovação curricular a um grupo de alunos da eja: aprendizado químico, visão de ambiente e aprendizado socioambiental. a pesquisa se constituiu como estudo de caso e visou examinar o aprendizado de aluno selecionado. os indicadores utilizados demonstraram que as estratégias foram capazes de efetivar as aprendizagens propostas e promover o engajamento do aluno no processo de ensino-aprendizagem. palavras chave: ensino de química, ensino de geociências, educação de jovens e adultos.",ensino de química; ensino de geociências; educação de jovens.,q,dinâmica natural e ensino de química para jovens e adultos: saberes e práticas de uma inovação curricular. q,q
1022,a formação continuada em ciências de professores do ensino fundamental numa perspectiva interdisciplinar e as possibilidades de mudanças.,"este trabalho visa compreender a natureza das modificações produzidas na prática pedagógica de professores das séries iniciais do ensino fundamental, a partir da vivência durante um ano e meio em um projeto de formação continuada desenvolvido pela usp numa perspectiva interdisciplinar, envolvendo conteúdos de história, geografia, biologia, química e física, e utilizando o estudo do meio enquanto eixo metodológico, buscando identificar dimensões envolvidas no processo de mudanças e os limites do projeto. a pesquisa de campo foi realizada com sete professoras, atuantes em quatro escolas das redes estadual e municipal de ensino de são paulo. a análise foi baseada em entrevistas com as professoras, com os professores doutores da usp, com professores convidados e alunos de graduação e pós-graduação que participaram do projeto, além de análise documental. observou-se, a partir da análise dos dados, que a vivência no projeto interdisciplinar desenvolvido pela usp possibilitou a superação de inúmeras dicotomias na prática pedagógica das professoras: teoria/prática, reprodução/construção de conhecimentos, conteúdo/método e obrigação/satisfação. alguns procedimentos metodológicos característicos das ciências também foram incorporados às suas práticas pedagógicas. com relação aos aspectos pessoais e profissionais, as professoras sentiram-se valorizadas e estimuladas a desenvolver novos projetos numa direção interdisciplinar. entende-se, portanto, que o estudo do meio, enquanto eixo metodológico, pode representar, na sua dimensão pedagógica e metodológica, uma importante estratégia para a formação continuada de professores do ensino fundamental, uma vez que, favorecendo uma leitura e, principalmente, uma vivência mais integrada de uma determinada realidade, pode propiciar às professoras um repensar sobre suas práticas pedagógicas, gerando uma abertura para o processo de mudança de práticas. os limites do projeto relacionam-se à inserção da prática interdisciplinar no contexto mais amplo da escola e do sistema de ensino. nesse sentido, este estudo aponta para a importância decisiva de um projeto político-pedagógico da escola, enquanto elemento indispensável para o desenvolvimento de uma perspectiva interdisciplinar de ensino-aprendizagem.",interdisciplinaridade.,b,a formação continuada em ciências de professores do ensino fundamental numa perspectiva interdisciplinar e as possibilidades de mudanças. b,b
